username,review,rating,date,Angry,Haha,Like,Love,Sad,Wow,gender,location
amine.tehvoice,لعنة الله عليهم فيهم الكذب ويجيدون التلاعب بالناس يستحمرون الشعب ,1,2017-11-24 19:13:00,0,0,0,0,0,0,Male,"Kenitra, Morocco"
amine.zahir.58323,نصابا و شفارااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااا ,1,2017-11-24 14:04:00,0,0,0,0,0,0,Male,"Casablanca, Morocco"
amin.moghni,                             ,1,2017-11-24 15:17:00,0,0,0,0,0,0,Male,"Casablanca, Morocco"
ami.omy.1,Service nuuullll    on m a dit par tel que je peux changer mon produit après 2 semaines et voilà que je me suis surpris que je ne peux pas le changer car j ai dépassé une semaine vraiment c est de la honte de ne pas être clair avec les clients dès le début,1,2017-11-30 11:48:00,0,0,2,0,0,0,Female,N/A
amirachi1,j ai acheté un sac à main soit disant en cuir avec une promotion de moins 70   quand j ai reçu la commande j ai découvert autre chose un sac en skai et du carton loin du descriptif qui ont mis pour chasser les gens vraiment c est de l arnaque,1,2017-11-29 15:30:00,0,0,1,0,0,0,Male,Khemisset
amrou.zw,Kedabiiiiiiiiiiiiiiiiiiiiin                     ,1,2017-11-24 00:56:00,0,0,0,0,0,0,Male,"El Harhoura, Rabat-Sale, Morocco"
anaas.khaliifaa,                                                                                                                                               ,1,2017-11-24 01:10:00,0,0,0,0,0,0,N/A,Berkane
anan.my.3,BLACK FRIDAY     HADA RAH BLACK MOSSIBA ,1,2017-11-13 15:14:00,0,0,0,0,0,0,N/A,N/A
anas.kaddouri.545,الجرائم              ,1,2017-11-24 19:15:00,0,0,0,0,0,0,Male,"Berkán, Oujda, Morocco"
anas.koujout.2005,il est tros cool ce site merci jumia ,5,2017-11-28 22:50:00,0,0,0,0,0,0,Male,"Casablanca, Morocco"
anas.nasrallah.Boss,hahaha Jumia pour vous le black friday   mauvaise reputation ,1,2017-11-10 11:39:00,0,0,0,0,0,0,Male,"Casablanca, Morocco"
anass.berry,Arnaqueurs professionnels      ,1,2017-11-24 23:15:00,0,0,0,0,0,0,N/A,Ouarzazate
anass.chamrouk, FUCKING BLACK FRIDAY       ,1,2017-11-24 01:11:00,0,0,0,0,0,0,Male,Meknes
anass.ettahiri, D  D  D  D  D  D  D  D  D  D  D  D ,5,2017-11-16 22:04:00,0,0,0,0,0,0,Male,N/A
anass.farajii,Null vous etes null bzaf 3likom had le vote ga3 ,1,2017-11-24 14:32:00,0,0,0,0,0,0,Male,N/A
anass.junior.9,Que de l arnaque  Mauvais service   ,1,2017-11-25 02:16:00,0,0,0,0,0,0,Male,N/A
anass.lec,Rakom wlad lklaaaab avec mention a cheffara ,2,2017-11-25 09:05:00,0,0,0,0,0,0,Male,Tétouan
anass.nm.3,De la merde chefara   la sel3a la service ghir lmkelekh 3la khouh   hdiw raskoum ghir nessaba w chefara   je voulais mettre moins d etoile mais makaynach dommage   jumia flopppp vous etes zero 9elbo lherfa,1,2017-11-29 18:34:00,0,0,0,0,0,0,Male,N/A
anon.fawkes,Bande d arnaqueurs  j ai 10 articles dans mon panier  tous en rupture de stock  cette fois  ca passera pas inapercu  je vous promets,1,2017-11-24 01:01:00,0,0,2,0,0,0,Male,N/A
anouar.abbi,Nasabha tdooooo arlikoum         ,1,2017-11-26 11:22:00,0,0,0,0,0,0,Male,N/A
anouar.elmjabber.9,Total scumbags     Worst experience u could ever get    ,1,2017-11-24 22:55:00,0,0,0,0,0,0,Male,"Casablanca, Morocco"
aouahbi,cv ana anass brit nchark mrakom ,5,2017-11-08 20:19:00,0,0,0,0,0,0,Male,Collbató
aourarh.karim,Je demande aux milliers de gens qui ont subi votre arnaque a procéder a de multiples commandes et apres la livraison ils refusent de prendre la marchandise  Comme ca jumia perdra 10dh pour chaque livraison,1,2017-11-24 00:39:00,0,0,0,0,0,0,Male,"Rabat, Morocco"
ares.word,arnaque                ,1,2017-11-24 19:00:00,0,0,0,0,0,0,N/A,"Casablanca, Morocco"
asaadjohara,nessaba                                                                                            ,1,2017-11-28 21:31:00,0,0,0,0,0,0,N/A,"Kenitra, Morocco"
ashraf.taki.1,vous êtes les meilleurs de la pub mensongère   Jumia à ne surtout pas recommander  ,1,2017-11-27 11:17:00,0,0,0,0,0,0,N/A,"Rabat, Morocco"
asmaa.jahdaoui,Bande de crapules   vous prenez les marocains pour des cons en affichant partout des publicités insidieuses   ,1,2017-11-24 20:24:00,0,0,2,0,0,0,N/A,N/A
asnai.oussama,Fake page  filled with lies  3 ,1,2017-11-24 23:36:00,0,0,0,0,0,0,Male,"Sebaa Aioun, Meknès, Morocco"
asrimouad,Ce site est une fraude  Ce site est une fraude et je répète Ce site est une fraude  ,1,2017-11-29 08:35:00,0,0,0,0,0,0,Male,"Casablanca, Morocco"
assaf.pretty,فيكم غي الكدوب           ,1,2017-11-24 19:33:00,0,0,0,0,0,0,Female,Marrakech
assia.asie.9,Merciiii jumia produit à la hauteur service irréprochable à la prochaine ,5,2017-11-26 14:06:00,4,0,0,0,0,0,Female,N/A
assia.haiba,Arnaaaque   ,1,2017-11-24 00:37:00,0,0,0,0,0,0,Female,N/A
assir.0,براف يتقبوك يتقبوك                           ,1,2017-11-25 18:06:00,0,0,0,0,0,0,Male,"Casablanca, Morocco"
ASuffix,Black friday is all a lie just leave our country already    ,1,2017-12-01 15:17:00,0,0,0,0,0,0,Male,"Tangier, Morocco"
atfli,الاثمنة مرتفعة جدا                                                                                                                                                                                                                                                                                                                                                                                                            ,1,2017-11-07 20:57:00,0,0,0,0,0,0,Male,N/A
avatorx,Festival Black Friday ghir kedabto 3la nass ya chlahbia  ,1,2017-11-24 12:52:00,0,0,1,0,0,0,Male,"New Fes, Fès, Morocco"
awal.akal.afgaan,ayouz noun tanmert bahra ifloujjjan ,4,2017-11-24 00:36:00,0,0,0,0,0,0,Male,Marrakech
ayachi.oulahl,J ai demande le prix tv 32 sans avoir aucune reponce merci ,5,2017-11-23 15:09:00,0,0,1,0,0,0,Male,Marrakech
ayman.bizbiz98,motherfuckers ,1,2017-12-01 00:12:00,0,0,0,0,0,0,Male,"Casablanca, Morocco"
aymane.aouane,Wlad lk        bimtiaz tasfikat elikom ,1,2017-11-24 23:41:00,0,0,0,0,0,0,Male,Salé
aymane.fahsi.3,jai ganger des bonde dachat comment je acheter avec ,5,2017-11-23 14:54:00,0,0,0,0,0,0,Male,"Fez, Morocco"
ayman.elyoussfi.7,1 mois wana kanhdar 3la compte bloque est toujours aucun réponse ,1,2017-11-04 13:16:00,0,0,0,0,0,0,Male,"Casablanca, Morocco"
ayman.withY,Cant believe what you guys are promoting especially after yesterday s experience    morocancompanies,1,2017-11-24 21:17:00,0,0,0,0,0,0,Male,"Safi, Morocco"
ayoub.amrani.754,Mauvaise réputation   Votre image de marque est complètement consommée  ,1,2017-11-25 22:12:00,0,0,0,0,0,0,Male,"Rabat, Morocco"
ayoub.amrawi.1,نصابة ,1,2017-11-24 01:07:00,0,0,0,0,0,0,N/A,Meknes
ayoub.anziz,Vous etes des Arnaqueurs Arnaqueur ,1,2017-11-26 20:12:00,0,0,1,0,0,0,Male,"Casablanca, Morocco"
ayoub.boufares,C est une publicité mensongére au niveau des flashs deals La loi   Elle interdit toute publicité qui repose sur des allégations  indications ou prestations fausses ou de nature à induire en erreur son public  La publicité trompeuse et mensongère est donc une infraction sanctionnée pénalement     See More ,1,2017-11-05 16:30:00,0,0,7,0,0,0,N/A,Tétouan
ayoub.bouiblan,C est n importe quoi    Signaler SVP ,1,2017-11-26 14:25:00,0,0,1,0,0,0,N/A,"Casablanca, Morocco"
ayoub.boutaina,Vous prenez les gens pour des cons avec vos offres mensongères black Friday ,1,2017-11-24 00:35:00,0,0,2,0,0,0,Female,Tétouan
ayoub.dadai,000000000 lkhout wlah kdaba mart 3lach had tbrhiich ,1,2017-11-24 07:51:00,0,0,1,0,0,0,Male,Temara
Ayoub.elmessaoudi,كدابة تففووووووووووووووووووووووووووو ,1,2017-11-24 00:15:00,0,0,1,0,0,0,Male,"Casablanca, Morocco"
ayoub.essaber,Nssaba bghina la liste dyal nass li chraw lbareh les produits dyal black friday    ,1,2017-11-24 19:27:00,0,0,6,0,0,0,Male,"Sla, Rabat-Sale, Morocco"
ayoub.faihi,Arnaque               ,1,2017-11-24 01:06:00,0,0,0,0,0,0,Male,Tétouan
ayoub.kaiser,خدمة لا علاقة و زايدينها بالكدوب ,1,2017-11-25 12:02:00,0,0,0,0,0,0,Male,Marrakech
ayoub.katan,Nsaba nsaba nsaba nsaba nsaba  i  ,1,2017-11-24 11:29:00,0,0,0,0,0,0,Male,"Casablanca, Morocco"
AyoubMazouaraV,Trés Trés Bien Le Numéro 1 au maroc ,5,2017-11-30 13:21:00,0,0,0,0,0,0,Male,Oujda
ayoub.naciri.23,Scaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaamers ,1,2017-11-25 10:38:00,0,0,0,0,0,0,Male,"Fez, Morocco"
ayoub.nouri.1466,داكشي ديالكم غير الكدوب بحالكم هههه ,1,2017-11-24 18:53:00,0,0,0,0,0,0,Male,Oujda
ayoub.sitro.3,Bande d arnaqueur  j arrive surtout pas à comprendre  vous ne prenez pour qui  et c est la deuxième fois  je ne ferai plus d achat sur Jumia  il y en a plein d autre sites  plus honnête que vous,1,2017-11-24 21:38:00,0,0,0,0,0,0,Male,"Kenitra, Morocco"
ayoub.solo.3154,  مشترياتهم ليست مئه في المئه لا خدمه جيده ,1,2017-11-24 01:27:00,0,0,0,0,0,0,Male,Oujda
ayoubyoubinho,expensive stuff according to original products price ,2,2017-11-31 16:29:00,0,0,0,0,0,0,Male,"Rabat, Morocco"
aysha.mira,If there was a 0 star i would have chosen it ,1,2017-11-24 12:19:00,0,0,0,0,0,0,Female,"Rabat, Morocco"
ayyoub.bihat.7,اسوء موقع شراء عبر الانترنيت   فااشل جداا ,1,2017-11-25 00:29:00,0,0,0,0,0,0,Male,"Oulad Teïma, Taroudannt, Morocco"
azeddine.azeddine.792740,Des arnaqueurs tout simplement ,1,2017-11-24 09:20:00,0,0,1,0,0,0,Male,"Casablanca, Morocco"
azeddine.rahimi,Ghi lkdoob chi wahd ywrini f compte jumia f les commandes chi haja li sawya w khdaha b 100 aw 400 dh,1,2017-11-24 19:10:00,0,0,0,0,0,0,Male,"Casablanca, Morocco"
aziz.amrani.796,اكبر نصابة شفارة كدابة علي وجه الارض تفوووووووووووووووو ,1,2017-11-25 12:38:00,0,0,0,0,0,0,Male,"Al Khmissat, Khemisset, Morocco"
aziz.bettioui,ahssan site e commerce jumia ma f maroc bilaaaaaaa monazi3 ,5,2017-11-26 18:34:00,0,0,1,0,0,0,Male,Asilah
aziz.bouali.3,C est le gros arnaque très déçu ,2,2017-11-24 00:30:00,0,0,0,0,0,0,N/A,"Al Khmissat, Khemisset, Morocco"
aziz.erramach.5,les prix correctes les marques originales livraison rapides c une entreprise serviable crier pour toujours au service des clients,4,2017-11-03 10:40:00,0,0,0,0,0,0,Male,"Casablanca, Morocco"
aziz.jarjar.73,السلام ان تقييم العمل الدي تقوم به جوميا صعب ليبب بييط هو ان الخدمات المقدمة تحتاح الى الدقة واخترام المواعيد لكن ما هو معمول به لدى جوميا هو الاسنهتار بحقوق الزبناء ,5,2017-11-21 13:10:00,0,0,0,0,0,0,Male,"Sla, Rabat-Sale, Morocco"
aziz.lzr,وييييييييييع ,1,2017-11-25 13:53:00,0,0,0,0,0,0,Male,"Casablanca, Morocco"
azizoubes,des escro arnacqueurs monteurs ,1,2017-12-03 17:46:00,0,0,0,0,0,0,Male,"Sla, Rabat-Sale, Morocco"
aziz.suzu,No comment                    0000000000000000 ,1,2017-11-24 16:24:00,0,0,0,0,0,0,Male,Al Hoceïma
azzaghoini.amine,FuCkk Youuuu I hATEEEEEEEEEEEEE youuu ,1,2017-11-29 12:59:00,0,0,0,0,0,0,Male,Al Hoceïma
azzdine.ouasfi,هاد موقع خاصو ناس كولهم يدخلو يكومونديو او يديرو دفع عند استلام او حتا يجبو سلعة او يردوها ليهم بحجة معاجبتهمش   ,1,2017-11-24 11:23:00,0,0,2,0,0,0,Male,Settat
b0dysurfer,                               ,1,2017-11-25 11:45:00,0,0,0,0,0,0,Male,"Rabat, Morocco"
babby.simo,Jumia Sma7 lia khoya wella khty    nemchi m3ak de99a de99a 1  Ma kentooch m3awlin 3la had nombre de clients    wakha a ila tbe3nak f tebrir dialk ntooma dayrin des pubs w dayrin une grande campagne    ma khellito internet   ma khellito radio   ma khellito telfaza    w ma 3aweltooch donc nass li khedamin 3endkum f les etudes stratégiques w f la planification ghi tay rawnoo   donc ntooma fach kayn défaut     b  wila bghina nkono logique   ana ngolik   ntooma kento m3awlin 3la     Continue Reading ,1,2017-11-25 21:41:00,0,0,20,0,0,0,Male,"Agadir, Morocco"
badr.anekkar,Ils ont voulu faire le buzz     c tt    ils ont jamais su gérer les livraisons même au quotidien     le black friday loool    effectivement ca été un black friday      Les amis    rien n est gratuit    et rien n est au hasard,1,2017-12-01 13:31:00,0,0,1,0,0,0,Male,"Casablanca, Morocco"
badr.badrlaoui,لاعلاقة لاعلاقة لاعلاقة لاعلاقة ,1,2017-11-28 19:59:00,0,0,0,0,0,0,Male,N/A
badrdj.fes.5,Slama ana chrit infinix note 4 pro   mais ma l9itch pochette o incassable o stylo dyalha   achno lm3mol,5,2017-11-16 17:44:00,0,0,0,0,0,0,Male,"Fez, Morocco"
bahaeddine.bchir.1,Tfou 3likoum a kedaba         ,1,2017-11-24 00:10:00,0,0,0,0,0,0,Male,"Milano Marittima, Emilia-Romagna, Italy"
bakri.hajar,Publicité mensongère ce black friday     Arnaqueurs     ,1,2017-11-24 21:21:00,0,0,1,0,0,0,Female,N/A
bannasser1,Vous ne méritez même pas une étoile pour vos services   Que des arnaques    ,1,2017-11-25 05:47:00,0,0,0,0,0,0,Male,N/A
baou9,a very bad company not reliable at all  black Friday is a joke here ,1,2017-11-24 15:33:00,0,0,0,0,0,0,Male,"Casablanca, Morocco"
bardaq.maryame,Black friday était un mensonge ,1,2017-11-26 13:37:00,0,0,0,0,0,0,Female,N/A
basmajhilal,مسيلمة الكداب و مادارهاش اولاد العبد       بفوووو     ,1,2017-11-24 21:14:00,0,0,0,0,0,0,Female,Meknes
beddar,مممم ولاد الناس من فعايلكم و شكرا ,1,2017-11-24 00:29:00,0,0,1,0,0,0,N/A,"Bournazel, Casablanca, Morocco"
bekkourimohammed,Fake promo ,1,2017-11-25 22:02:00,0,0,0,0,0,0,Male,N/A
belcadi.zineb,Client mécontent   APPEL AU RESPONSABLE DE JUMIA   Escroquerie j ai fait une commande d un téléphone Infinix qui s est avéré défectueux et que j ai retourné le lendemain de la livraison et je n ai toujours pas été remboursé         ,1,2017-11-07 16:17:00,0,0,0,0,0,0,N/A,"Casablanca, Morocco"
belgaidanass,Ghi nessaba makan black friday la walooo kdoub f kdoub ,1,2017-11-24 23:35:00,0,0,0,0,0,0,Male,"Oudja, Oujda, Morocco"
belgmeryem,Service médiocre et offres similaires à des arnaques ,1,2017-11-29 22:23:00,0,0,0,0,0,0,N/A,N/A
bel.reda.7,Yaa3333 layn3al li may 7chem tkedbo 3la nass ya nessabs ,1,2017-11-24 22:13:00,0,0,0,0,0,0,Male,"Casablanca, Morocco"
belsoft.dev,I had already bought two shoes from you and it was suck    ,1,2017-11-27 16:22:00,0,0,0,0,0,0,Male,N/A
benattik,Blague friday ,1,2017-11-25 21:07:00,0,0,0,0,0,0,Male,Marrakech
benhassi.abdo,Scam company  it steals people money by doing a fake discounts   Please do not buy from this bullshit company   WE ARE NOT IDIOTS    ,1,2017-11-25 11:00:00,0,0,0,0,0,0,Male,Marrakech
benjelloun4,You don t deserve my like cheaters  ,1,2017-11-24 20:57:00,0,0,0,0,0,0,Male,"Tangier, Morocco"
benlhamra,Had etoile matstahlohach dommage makinch  5 katsta7mro cha3b wlh ,1,2017-11-24 13:54:00,0,0,0,0,0,0,Male,"Casablanca, Morocco"
bennaceri,Bad experience every time     connection out of time     ,1,2017-11-24 20:35:00,0,0,0,0,0,0,N/A,N/A
bennanibenmoussa,Il m on vendu un iphone qui marche mal me l on garde un mois en Sav puis retourne avec les mêmes pannes    et je ne suis pas la seule  ,1,2017-11-16 19:00:00,0,0,4,0,0,0,Female,N/A
bennourzakariae,شركة تسويق بكل ما في المعنى من كلمة من حيث الثقة والمصداقية      ,5,2017-11-09 20:13:00,0,0,0,0,0,0,Male,Temara
benoit.dy,        Attention  Ne jamais acheter sur ce site           1   Délais de livraison super long 2   Impossible d obtenir une facture du produit que vous avez acheté     J ai pourtant appelé le service client  qui m a presque rit au nez     See More ,1,2017-11-06 08:58:00,0,0,3,0,0,0,Male,"Agadir, Morocco"
beshoo.denis,C est nuuuuuuuul des grands menteurs taaaaz ,1,2017-11-24 00:49:00,0,0,0,0,0,0,Female,N/A
bialiten,لا علاقة نتاااع بصاااح   قلب على من تضحكووو ,1,2017-11-24 17:01:00,0,0,0,0,0,0,Male,Tiznit
bilal.bigg.3,je ne comprend pas pourquoi vous avez annulé l achat à travers le site  et vous les avez mis juste sur l app  c est normale de faire comme ça pour limiter le nombre des visiteurs et des clients  et bien sur contrôler le nombre minime d achat   pour être honnête avec nous  pourriez vous nous dire combien d article vous avez mis pour chaque produit   si non pourquoi vous l avez pas mentionné dans le site ou dans l app  Bref  je me suis convaincu que vous êtes juste des arnaqueurs ,1,2017-11-24 01:12:00,0,0,6,0,0,0,Male,"Casablanca, Morocco"
BILAL.YEDRI1,كتكدبو على عباد الله الشلاهبية  Black Friday أكبر كذبة ,1,2017-11-24 19:14:00,0,0,0,0,0,0,Male,"Fez, Morocco"
black.junger,vraiment vous etes nuuuL 0  breeef  ولكن حنا اللي حمير متبعين ناس بحالكم واي واحد كايقرا هادشي نصحوا مايبقاش يتعامل مع هاد الناس للأسف كل مرة كيزيد الكره ديالي ليكوم bravo   ,1,2017-11-24 00:42:00,0,0,4,0,0,0,Male,Meknes
BlaMat7awel.9wd,C est la deuxiéme fois que j ai commande chez et je suis vraiment dégoutée vous êtes toujours trés mal organiser au niveau de la livraison hors casablanca j ai passer ma commande lundi dérnier et je suis toujours dans la phase en cours d expédition   aucune réaction de votre part pour s excuser ni pour me prévenir la date exacte de la livraison  J habite pas à Mars c est just à côté à Mohammedia,1,2017-11-25 17:15:00,0,0,2,0,0,0,Male,Oujda
bleuheart,D7akto 3la nas bazzzz likom wlah hta baz ,1,2017-11-24 22:15:00,0,0,0,0,0,0,N/A,N/A
bloody.fang12,موقع كذاب و نصاب   ادعو الكل للانسحاب من الموقع  اودي قالك تلفاز ب100 درهم ,1,2017-11-24 23:53:00,0,0,0,0,0,0,N/A,N/A
bluesrocker,mon choix est po aleatoire   mais vous ne tenez po vos promess   objectivement parlant,1,2017-12-01 01:59:00,0,0,0,0,0,0,Male,"Mohammedia, Morocco"
bonjourosm,vous etes des arnaqueurs le compteur de stock c est q une photo vraiment vous êtes des arnaqueurs ce black friday était qu un monsange vous ne nous laissez meme pas dormir alors pour quoi vous mentez,1,2017-11-24 12:16:00,0,0,4,0,0,0,Male,N/A
boubaker.elgharabi,Furieux hjhjhjgjhjgjgjgjghgjhjgj ,1,2017-11-24 00:25:00,0,0,0,0,0,0,Male,"Casablanca, Morocco"
boucetta.ahmed,Où comment perdre confiance en l E commerce   ,1,2017-11-29 09:21:00,0,0,0,0,0,0,N/A,"Casablanca, Morocco"
bouchra.abourida.7,Arnaqueurs                     ,1,2017-11-26 12:00:00,0,0,0,0,0,0,Female,"Casablanca, Morocco"
